# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-25 19:37:02 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05567500 MACKINAW RIVER NEAR CONGERVILLE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05567500
#            TS   parameter     Description
#         50673       00060     Discharge, cubic feet per second
#         50674       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	50673_00060	50673_00060_cd	50674_00065	50674_00065_cd
USGS	05567500	2017-05-31 09:45	CST	457	A	2.59	A
USGS	05567500	2017-05-31 10:00	CST	475	A	2.64	A
USGS	05567500	2017-05-31 10:15	CST	468	A	2.62	A
USGS	05567500	2017-05-31 10:30	CST	453	A	2.58	A
USGS	05567500	2017-05-31 10:45	CST	464	A	2.61	A
USGS	05567500	2017-05-31 11:00	CST	450	A	2.57	A
USGS	05567500	2017-05-31 11:15	CST	460	A	2.60	A
USGS	05567500	2017-05-31 11:30	CST	460	A	2.60	A
USGS	05567500	2017-05-31 11:45	CST	464	A	2.61	A
USGS	05567500	2017-05-31 12:00	CST	457	A	2.59	A
USGS	05567500	2017-05-31 12:15	CST	453	A	2.58	A
USGS	05567500	2017-05-31 12:30	CST	468	A	2.62	A
USGS	05567500	2017-05-31 12:45	CST	453	A	2.58	A
USGS	05567500	2017-05-31 13:00	CST	464	A	2.61	A
USGS	05567500	2017-05-31 13:15	CST	464	A	2.61	A
USGS	05567500	2017-05-31 13:30	CST	464	A	2.61	A
USGS	05567500	2017-05-31 13:45	CST	460	A	2.60	A
USGS	05567500	2017-05-31 14:00	CST	457	A	2.59	A
USGS	05567500	2017-05-31 14:15	CST	460	A	2.60	A
USGS	05567500	2017-05-31 14:30	CST	464	A	2.61	A
USGS	05567500	2017-05-31 14:45	CST	453	A	2.58	A
USGS	05567500	2017-05-31 15:00	CST	464	A	2.61	A
USGS	05567500	2017-05-31 15:15	CST	450	A	2.57	A
USGS	05567500	2017-05-31 15:30	CST	457	A	2.59	A
USGS	05567500	2017-05-31 15:45	CST	457	A	2.59	A
USGS	05567500	2017-05-31 16:00	CST	457	A	2.59	A
USGS	05567500	2017-05-31 16:15	CST	446	A	2.56	A
USGS	05567500	2017-05-31 16:30	CST	460	A	2.60	A
USGS	05567500	2017-05-31 16:45	CST	460	A	2.60	A
USGS	05567500	2017-05-31 17:00	CST	450	A	2.57	A
USGS	05567500	2017-05-31 17:15	CST	457	A	2.59	A
USGS	05567500	2017-05-31 17:30	CST	446	A	2.56	A
USGS	05567500	2017-05-31 17:45	CST	457	A	2.59	A
USGS	05567500	2017-05-31 18:00	CST	453	A	2.58	A
USGS	05567500	2017-05-31 18:15	CST	457	A	2.59	A
USGS	05567500	2017-05-31 18:30	CST	457	A	2.59	A
USGS	05567500	2017-05-31 18:45	CST	457	A	2.59	A
USGS	05567500	2017-05-31 19:00	CST	457	A	2.59	A
USGS	05567500	2017-05-31 19:15	CST	453	A	2.58	A
USGS	05567500	2017-05-31 19:30	CST	457	A	2.59	A
USGS	05567500	2017-05-31 19:45	CST	457	A	2.59	A
USGS	05567500	2017-05-31 20:00	CST	453	A	2.58	A
USGS	05567500	2017-05-31 20:15	CST	453	A	2.58	A
USGS	05567500	2017-05-31 20:30	CST	450	A	2.57	A
USGS	05567500	2017-05-31 20:45	CST	453	A	2.58	A
USGS	05567500	2017-05-31 21:00	CST	453	A	2.58	A
USGS	05567500	2017-05-31 21:15	CST	453	A	2.58	A
USGS	05567500	2017-05-31 21:30	CST	450	A	2.57	A
USGS	05567500	2017-05-31 21:45	CST	446	A	2.56	A
USGS	05567500	2017-05-31 22:00	CST	450	A	2.57	A
USGS	05567500	2017-05-31 22:15	CST	450	A	2.57	A
USGS	05567500	2017-05-31 22:30	CST	450	A	2.57	A
USGS	05567500	2017-05-31 22:45	CST	446	A	2.56	A
USGS	05567500	2017-05-31 23:00	CST	443	A	2.55	A
USGS	05567500	2017-05-31 23:15	CST	446	A	2.56	A
USGS	05567500	2017-05-31 23:30	CST	446	A	2.56	A
USGS	05567500	2017-05-31 23:45	CST	443	A	2.55	A
USGS	05567500	2017-06-01 00:00	CST	443	A	2.55	A
USGS	05567500	2017-06-01 00:15	CST	443	A	2.55	A
USGS	05567500	2017-06-01 00:30	CST	443	A	2.55	A
USGS	05567500	2017-06-01 00:45	CST	439	A	2.54	A
USGS	05567500	2017-06-01 01:00	CST	439	A	2.54	A
USGS	05567500	2017-06-01 01:15	CST	443	A	2.55	A
USGS	05567500	2017-06-01 01:30	CST	436	A	2.53	A
USGS	05567500	2017-06-01 01:45	CST	439	A	2.54	A
USGS	05567500	2017-06-01 02:00	CST	439	A	2.54	A
USGS	05567500	2017-06-01 02:15	CST	436	A	2.53	A
USGS	05567500	2017-06-01 02:30	CST	436	A	2.53	A
USGS	05567500	2017-06-01 02:45	CST	436	A	2.53	A
USGS	05567500	2017-06-01 03:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 03:15	CST	436	A	2.53	A
USGS	05567500	2017-06-01 03:30	CST	432	A	2.52	A
USGS	05567500	2017-06-01 03:45	CST	436	A	2.53	A
USGS	05567500	2017-06-01 04:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 04:15	CST	436	A	2.53	A
USGS	05567500	2017-06-01 04:30	CST	429	A	2.51	A
USGS	05567500	2017-06-01 04:45	CST	436	A	2.53	A
USGS	05567500	2017-06-01 05:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 05:15	CST	432	A	2.52	A
USGS	05567500	2017-06-01 05:30	CST	432	A	2.52	A
USGS	05567500	2017-06-01 05:45	CST	432	A	2.52	A
USGS	05567500	2017-06-01 06:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 06:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 06:30	CST	432	A	2.52	A
USGS	05567500	2017-06-01 06:45	CST	432	A	2.52	A
USGS	05567500	2017-06-01 07:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 07:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 07:30	CST	429	A	2.51	A
USGS	05567500	2017-06-01 07:45	CST	432	A	2.52	A
USGS	05567500	2017-06-01 08:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 08:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 08:30	CST	432	A	2.52	A
USGS	05567500	2017-06-01 08:45	CST	429	A	2.51	A
USGS	05567500	2017-06-01 09:00	CST	429	A	2.51	A
USGS	05567500	2017-06-01 09:15	CST	432	A	2.52	A
USGS	05567500	2017-06-01 09:30	CST	429	A	2.51	A
USGS	05567500	2017-06-01 09:45	CST	432	A	2.52	A
USGS	05567500	2017-06-01 10:00	CST	432	A	2.52	A
USGS	05567500	2017-06-01 10:15	CST	432	A	2.52	A
USGS	05567500	2017-06-01 10:30	CST	432	A	2.52	A
USGS	05567500	2017-06-01 10:45	CST	429	A	2.51	A
USGS	05567500	2017-06-01 11:00	CST	426	A	2.50	A
USGS	05567500	2017-06-01 11:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 11:30	CST	426	A	2.50	A
USGS	05567500	2017-06-01 11:45	CST	426	A	2.50	A
USGS	05567500	2017-06-01 12:00	CST	429	A	2.51	A
USGS	05567500	2017-06-01 12:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 12:30	CST	429	A	2.51	A
USGS	05567500	2017-06-01 12:45	CST	426	A	2.50	A
USGS	05567500	2017-06-01 13:00	CST	429	A	2.51	A
USGS	05567500	2017-06-01 13:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 13:30	CST	422	A	2.49	A
USGS	05567500	2017-06-01 13:45	CST	429	A	2.51	A
USGS	05567500	2017-06-01 14:00	CST	429	A	2.51	A
USGS	05567500	2017-06-01 14:15	CST	426	A	2.50	A
USGS	05567500	2017-06-01 14:30	CST	426	A	2.50	A
USGS	05567500	2017-06-01 14:45	CST	429	A	2.51	A
USGS	05567500	2017-06-01 15:00	CST	426	A	2.50	A
USGS	05567500	2017-06-01 15:15	CST	429	A	2.51	A
USGS	05567500	2017-06-01 15:30	CST	426	A	2.50	A
USGS	05567500	2017-06-01 15:45	CST	422	A	2.49	A
USGS	05567500	2017-06-01 16:00	CST	426	A	2.50	A
USGS	05567500	2017-06-01 16:15	CST	422	A	2.49	A
USGS	05567500	2017-06-01 16:30	CST	426	A	2.50	A
USGS	05567500	2017-06-01 16:45	CST	426	A	2.50	A
USGS	05567500	2017-06-01 17:00	CST	422	A	2.49	A
USGS	05567500	2017-06-01 17:15	CST	422	A	2.49	A
USGS	05567500	2017-06-01 17:30	CST	422	A	2.49	A
USGS	05567500	2017-06-01 17:45	CST	422	A	2.49	A
USGS	05567500	2017-06-01 18:00	CST	422	A	2.49	A
USGS	05567500	2017-06-01 18:15	CST	426	A	2.50	A
USGS	05567500	2017-06-01 18:30	CST	422	A	2.49	A
USGS	05567500	2017-06-01 18:45	CST	422	A	2.49	A
USGS	05567500	2017-06-01 19:00	CST	419	A	2.48	A
USGS	05567500	2017-06-01 19:15	CST	422	A	2.49	A
USGS	05567500	2017-06-01 19:30	CST	415	A	2.47	A
USGS	05567500	2017-06-01 19:45	CST	419	A	2.48	A
USGS	05567500	2017-06-01 20:00	CST	415	A	2.47	A
USGS	05567500	2017-06-01 20:15	CST	415	A	2.47	A
USGS	05567500	2017-06-01 20:30	CST	415	A	2.47	A
USGS	05567500	2017-06-01 20:45	CST	419	A	2.48	A
USGS	05567500	2017-06-01 21:00	CST	415	A	2.47	A
USGS	05567500	2017-06-01 21:15	CST	415	A	2.47	A
USGS	05567500	2017-06-01 21:30	CST	415	A	2.47	A
USGS	05567500	2017-06-01 21:45	CST	415	A	2.47	A
USGS	05567500	2017-06-01 22:00	CST	412	A	2.46	A
USGS	05567500	2017-06-01 22:15	CST	415	A	2.47	A
USGS	05567500	2017-06-01 22:30	CST	415	A	2.47	A
USGS	05567500	2017-06-01 22:45	CST	415	A	2.47	A
USGS	05567500	2017-06-01 23:00	CST	412	A	2.46	A
USGS	05567500	2017-06-01 23:15	CST	409	A	2.45	A
USGS	05567500	2017-06-01 23:30	CST	412	A	2.46	A
USGS	05567500	2017-06-01 23:45	CST	412	A	2.46	A
USGS	05567500	2017-06-02 00:00	CST	409	A	2.45	A
USGS	05567500	2017-06-02 00:15	CST	409	A	2.45	A
USGS	05567500	2017-06-02 00:30	CST	409	A	2.45	A
USGS	05567500	2017-06-02 00:45	CST	409	A	2.45	A
USGS	05567500	2017-06-02 01:00	CST	409	A	2.45	A
USGS	05567500	2017-06-02 01:15	CST	409	A	2.45	A
USGS	05567500	2017-06-02 01:30	CST	409	A	2.45	A
USGS	05567500	2017-06-02 01:45	CST	405	A	2.44	A
USGS	05567500	2017-06-02 02:00	CST	405	A	2.44	A
USGS	05567500	2017-06-02 02:15	CST	409	A	2.45	A
USGS	05567500	2017-06-02 02:30	CST	405	A	2.44	A
USGS	05567500	2017-06-02 02:45	CST	405	A	2.44	A
USGS	05567500	2017-06-02 03:00	CST	405	A	2.44	A
USGS	05567500	2017-06-02 03:15	CST	405	A	2.44	A
USGS	05567500	2017-06-02 03:30	CST	405	A	2.44	A
USGS	05567500	2017-06-02 03:45	CST	405	A	2.44	A
USGS	05567500	2017-06-02 04:00	CST	405	A	2.44	A
USGS	05567500	2017-06-02 04:15	CST	405	A	2.44	A
USGS	05567500	2017-06-02 04:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 04:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 05:00	CST	405	A	2.44	A
USGS	05567500	2017-06-02 05:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 05:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 05:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 06:00	CST	402	A	2.43	A
USGS	05567500	2017-06-02 06:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 06:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 06:45	CST	405	A	2.44	A
USGS	05567500	2017-06-02 07:00	CST	402	A	2.43	A
USGS	05567500	2017-06-02 07:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 07:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 07:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 08:00	CST	399	A	2.42	A
USGS	05567500	2017-06-02 08:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 08:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 08:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 09:00	CST	402	A	2.43	A
USGS	05567500	2017-06-02 09:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 09:30	CST	405	A	2.44	A
USGS	05567500	2017-06-02 09:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 10:00	CST	402	A	2.43	A
USGS	05567500	2017-06-02 10:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 10:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 10:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 11:00	CST	405	A	2.44	A
USGS	05567500	2017-06-02 11:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 11:30	CST	402	A	2.43	A
USGS	05567500	2017-06-02 11:45	CST	399	A	2.42	A
USGS	05567500	2017-06-02 12:00	CST	395	A	2.41	A
USGS	05567500	2017-06-02 12:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 12:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 12:45	CST	402	A	2.43	A
USGS	05567500	2017-06-02 13:00	CST	399	A	2.42	A
USGS	05567500	2017-06-02 13:15	CST	402	A	2.43	A
USGS	05567500	2017-06-02 13:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 13:45	CST	399	A	2.42	A
USGS	05567500	2017-06-02 14:00	CST	395	A	2.41	A
USGS	05567500	2017-06-02 14:15	CST	395	A	2.41	A
USGS	05567500	2017-06-02 14:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 14:45	CST	399	A	2.42	A
USGS	05567500	2017-06-02 15:00	CST	399	A	2.42	A
USGS	05567500	2017-06-02 15:15	CST	395	A	2.41	A
USGS	05567500	2017-06-02 15:30	CST	399	A	2.42	A
USGS	05567500	2017-06-02 15:45	CST	399	A	2.42	A
USGS	05567500	2017-06-02 16:00	CST	395	A	2.41	A
USGS	05567500	2017-06-02 16:15	CST	399	A	2.42	A
USGS	05567500	2017-06-02 16:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 16:45	CST	395	A	2.41	A
USGS	05567500	2017-06-02 17:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 17:15	CST	399	A	2.42	A
USGS	05567500	2017-06-02 17:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 17:45	CST	395	A	2.41	A
USGS	05567500	2017-06-02 18:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 18:15	CST	395	A	2.41	A
USGS	05567500	2017-06-02 18:30	CST	395	A	2.41	A
USGS	05567500	2017-06-02 18:45	CST	395	A	2.41	A
USGS	05567500	2017-06-02 19:00	CST	395	A	2.41	A
USGS	05567500	2017-06-02 19:15	CST	392	A	2.40	A
USGS	05567500	2017-06-02 19:30	CST	389	A	2.39	A
USGS	05567500	2017-06-02 19:45	CST	395	A	2.41	A
USGS	05567500	2017-06-02 20:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 20:15	CST	389	A	2.39	A
USGS	05567500	2017-06-02 20:30	CST	389	A	2.39	A
USGS	05567500	2017-06-02 20:45	CST	392	A	2.40	A
USGS	05567500	2017-06-02 21:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 21:15	CST	392	A	2.40	A
USGS	05567500	2017-06-02 21:30	CST	392	A	2.40	A
USGS	05567500	2017-06-02 21:45	CST	392	A	2.40	A
USGS	05567500	2017-06-02 22:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 22:15	CST	392	A	2.40	A
USGS	05567500	2017-06-02 22:30	CST	392	A	2.40	A
USGS	05567500	2017-06-02 22:45	CST	389	A	2.39	A
USGS	05567500	2017-06-02 23:00	CST	392	A	2.40	A
USGS	05567500	2017-06-02 23:15	CST	392	A	2.40	A
USGS	05567500	2017-06-02 23:30	CST	392	A	2.40	A
USGS	05567500	2017-06-02 23:45	CST	392	A	2.40	A
USGS	05567500	2017-06-03 00:00	CST	392	A	2.40	A
USGS	05567500	2017-06-03 00:15	CST	392	A	2.40	A
USGS	05567500	2017-06-03 00:30	CST	392	A	2.40	A
USGS	05567500	2017-06-03 00:45	CST	392	A	2.40	A
USGS	05567500	2017-06-03 01:00	CST	392	A	2.40	A
USGS	05567500	2017-06-03 01:15	CST	392	A	2.40	A
USGS	05567500	2017-06-03 01:30	CST	392	A	2.40	A
USGS	05567500	2017-06-03 01:45	CST	389	A	2.39	A
USGS	05567500	2017-06-03 02:00	CST	392	A	2.40	A
USGS	05567500	2017-06-03 02:15	CST	392	A	2.40	A
USGS	05567500	2017-06-03 02:30	CST	389	A	2.39	A
USGS	05567500	2017-06-03 02:45	CST	389	A	2.39	A
USGS	05567500	2017-06-03 03:00	CST	389	A	2.39	A
USGS	05567500	2017-06-03 03:15	CST	389	A	2.39	A
USGS	05567500	2017-06-03 03:30	CST	389	A	2.39	A
USGS	05567500	2017-06-03 03:45	CST	389	A	2.39	A
USGS	05567500	2017-06-03 04:00	CST	389	A	2.39	A
USGS	05567500	2017-06-03 04:15	CST	389	A	2.39	A
USGS	05567500	2017-06-03 04:30	CST	389	A	2.39	A
USGS	05567500	2017-06-03 04:45	CST	389	A	2.39	A
USGS	05567500	2017-06-03 05:00	CST	389	A	2.39	A
USGS	05567500	2017-06-03 05:15	CST	385	A	2.38	A
USGS	05567500	2017-06-03 05:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 05:45	CST	389	A	2.39	A
USGS	05567500	2017-06-03 06:00	CST	385	A	2.38	A
USGS	05567500	2017-06-03 06:15	CST	389	A	2.39	A
USGS	05567500	2017-06-03 06:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 06:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 07:00	CST	385	A	2.38	A
USGS	05567500	2017-06-03 07:15	CST	382	A	2.37	A
USGS	05567500	2017-06-03 07:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 07:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 08:00	CST	385	A	2.38	A
USGS	05567500	2017-06-03 08:15	CST	389	A	2.39	A
USGS	05567500	2017-06-03 08:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 08:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 09:00	CST	385	A	2.38	A
USGS	05567500	2017-06-03 09:15	CST	385	A	2.38	A
USGS	05567500	2017-06-03 09:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 09:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 10:00	CST	382	A	2.37	A
USGS	05567500	2017-06-03 10:15	CST	382	A	2.37	A
USGS	05567500	2017-06-03 10:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 10:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 11:00	CST	382	A	2.37	A
USGS	05567500	2017-06-03 11:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 11:30	CST	385	A	2.38	A
USGS	05567500	2017-06-03 11:45	CST	385	A	2.38	A
USGS	05567500	2017-06-03 12:00	CST	382	A	2.37	A
USGS	05567500	2017-06-03 12:15	CST	385	A	2.38	A
USGS	05567500	2017-06-03 12:30	CST	382	A	2.37	A
USGS	05567500	2017-06-03 12:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 13:00	CST	382	A	2.37	A
USGS	05567500	2017-06-03 13:15	CST	382	A	2.37	A
USGS	05567500	2017-06-03 13:30	CST	382	A	2.37	A
USGS	05567500	2017-06-03 13:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 14:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 14:15	CST	382	A	2.37	A
USGS	05567500	2017-06-03 14:30	CST	379	A	2.36	A
USGS	05567500	2017-06-03 14:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 15:00	CST	376	A	2.35	A
USGS	05567500	2017-06-03 15:15	CST	379	A	2.36	A
USGS	05567500	2017-06-03 15:30	CST	379	A	2.36	A
USGS	05567500	2017-06-03 15:45	CST	382	A	2.37	A
USGS	05567500	2017-06-03 16:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 16:15	CST	382	A	2.37	A
USGS	05567500	2017-06-03 16:30	CST	376	A	2.35	A
USGS	05567500	2017-06-03 16:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 17:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 17:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 17:30	CST	379	A	2.36	A
USGS	05567500	2017-06-03 17:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 18:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 18:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 18:30	CST	379	A	2.36	A
USGS	05567500	2017-06-03 18:45	CST	379	A	2.36	A
USGS	05567500	2017-06-03 19:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 19:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 19:30	CST	376	A	2.35	A
USGS	05567500	2017-06-03 19:45	CST	382	A	2.37	A
USGS	05567500	2017-06-03 20:00	CST	379	A	2.36	A
USGS	05567500	2017-06-03 20:15	CST	379	A	2.36	A
USGS	05567500	2017-06-03 20:30	CST	376	A	2.35	A
USGS	05567500	2017-06-03 20:45	CST	372	A	2.34	A
USGS	05567500	2017-06-03 21:00	CST	376	A	2.35	A
USGS	05567500	2017-06-03 21:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 21:30	CST	376	A	2.35	A
USGS	05567500	2017-06-03 21:45	CST	372	A	2.34	A
USGS	05567500	2017-06-03 22:00	CST	376	A	2.35	A
USGS	05567500	2017-06-03 22:15	CST	372	A	2.34	A
USGS	05567500	2017-06-03 22:30	CST	372	A	2.34	A
USGS	05567500	2017-06-03 22:45	CST	376	A	2.35	A
USGS	05567500	2017-06-03 23:00	CST	376	A	2.35	A
USGS	05567500	2017-06-03 23:15	CST	376	A	2.35	A
USGS	05567500	2017-06-03 23:30	CST	376	A	2.35	A
USGS	05567500	2017-06-03 23:45	CST	376	A	2.35	A
USGS	05567500	2017-06-04 00:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 00:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 00:30	CST	372	A	2.34	A
USGS	05567500	2017-06-04 00:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 01:00	CST	376	A	2.35	A
USGS	05567500	2017-06-04 01:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 01:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 01:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 02:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 02:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 02:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 02:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 03:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 03:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 03:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 03:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 04:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 04:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 04:30	CST	372	A	2.34	A
USGS	05567500	2017-06-04 04:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 05:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 05:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 05:30	CST	372	A	2.34	A
USGS	05567500	2017-06-04 05:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 06:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 06:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 06:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 06:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 07:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 07:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 07:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 07:45	CST	372	A	2.34	A
USGS	05567500	2017-06-04 08:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 08:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 08:30	CST	376	A	2.35	A
USGS	05567500	2017-06-04 08:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 09:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 09:15	CST	372	A	2.34	A
USGS	05567500	2017-06-04 09:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 09:45	CST	363	A	2.31	A
USGS	05567500	2017-06-04 10:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 10:15	CST	366	A	2.32	A
USGS	05567500	2017-06-04 10:30	CST	366	A	2.32	A
USGS	05567500	2017-06-04 10:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 11:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 11:15	CST	356	A	2.29	A
USGS	05567500	2017-06-04 11:30	CST	372	A	2.34	A
USGS	05567500	2017-06-04 11:45	CST	363	A	2.31	A
USGS	05567500	2017-06-04 12:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 12:15	CST	363	A	2.31	A
USGS	05567500	2017-06-04 12:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 12:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 13:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 13:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 13:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 13:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 14:00	CST	372	A	2.34	A
USGS	05567500	2017-06-04 14:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 14:30	CST	372	A	2.34	A
USGS	05567500	2017-06-04 14:45	CST	366	A	2.32	A
USGS	05567500	2017-06-04 15:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 15:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 15:30	CST	366	A	2.32	A
USGS	05567500	2017-06-04 15:45	CST	369	A	2.33	A
USGS	05567500	2017-06-04 16:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 16:15	CST	366	A	2.32	A
USGS	05567500	2017-06-04 16:30	CST	369	A	2.33	A
USGS	05567500	2017-06-04 16:45	CST	359	A	2.30	A
USGS	05567500	2017-06-04 17:00	CST	369	A	2.33	A
USGS	05567500	2017-06-04 17:15	CST	369	A	2.33	A
USGS	05567500	2017-06-04 17:30	CST	366	A	2.32	A
USGS	05567500	2017-06-04 17:45	CST	366	A	2.32	A
USGS	05567500	2017-06-04 18:00	CST	366	A	2.32	A
USGS	05567500	2017-06-04 18:15	CST	366	A	2.32	A
